Rxn name	Formula	Gene-reaction association	LB	UB	Objective
T0023_REV	H+_c[c] + L_Lactate_c[c]  -> H+_e[e] + L_Lactate_e[e] 	Bcoa_0708	  0.00	   Inf	  0.00
T0024_REV	H+_c[c] + L_Leucine_c[c]  -> H+_e[e] + L_Leucine_e[e] 	Bcoa_2053 or Bcoa_0388	  0.00	   Inf	  0.00
T0026_REV	H+_c[c] + L_Proline_c[c]  -> H+_e[e] + L_Proline_e[e] 	Bcoa_2018 or Bcoa_1978 or Bcoa_0273	  0.00	   Inf	  0.00
T0027_REV	H+_c[c] + L_Valine_c[c]  -> H+_e[e] + L_Valine_e[e] 	Bcoa_2053 or Bcoa_0388	  0.00	   Inf	  0.00
T0028_REV	H+_c[c] + Melibiose_c[c]  -> H+_e[e] + Melibiose_e[e] 	Bcoa_2242 or Bcoa_0121	  0.00	   Inf	  0.00
T0029_REV	H+_c[c] + riboflavin_c[c]  -> H+_e[e] + riboflavin_e[e] 	Bcoa_2926	  0.00	   Inf	  0.00
T0030_REV	H+_c[c] + Thiamin_c[c]  -> H+_e[e] + Thiamin_e[e] 	Bcoa_3242	  0.00	   Inf	  0.00
T0031_REV	H+_c[c] + L_Tyrosine_c[c]  -> H+_e[e] + L_Tyrosine_e[e] 	Bcoa_1886 or Bcoa_0780	  0.00	   Inf	  0.00
T0032_REV	H+_c[c] + Uracil_c[c]  -> H+_e[e] + Uracil_e[e] 	Bcoa_1351 or Bcoa_0814 or Bcoa_0833 or Bcoa_0558 or Bcoa_1598 or Bcoa_1688 or Bcoa_1884	  0.00	   Inf	  0.00
T0033_REV	H+_c[c] + Xylose_c[c]  -> H+_e[e] + Xylose_e[e] 	Bcoa_2352 or Bcoa_2356	  0.00	   Inf	  0.00
T0043_REV	H2O_c[c]  -> H2O_e[e] 		  0.00	   Inf	  0.00
T0044_REV	H+_c[c] + L_Alanine_c[c]  -> H+_e[e] + L_Alanine_e[e] 	Bcoa_0554 or Bcoa_3193 or Bcoa_1886 or Bcoa_0963	  0.00	   Inf	  0.00
T0046_REV	L_Arginine_c[c] + Ornithine_e[e]  -> L_Arginine_e[e] + Ornithine_c[c] 	Bcoa_0940 or Bcoa_0452	  0.00	   Inf	  0.00
T0048_REV	H+_c[c] + L_Aspartate_c[c]  -> H+_e[e] + L_Aspartate_e[e] 	Unknown	  0.00	   Inf	  0.00
T0049_REV	H+_c[c] + L_Cysteine_c[c]  -> H+_e[e] + L_Cysteine_e[e] 	Unknown	  0.00	   Inf	  0.00
T0050_REV	H+_c[c] + L_Glutamate_c[c]  -> H+_e[e] + L_Glutamate_e[e] 	Bcoa_1779 or Bcoa_1946	  0.00	   Inf	  0.00
T0051_REV	Glycine_c[c] + H+_c[c]  -> Glycine_e[e] + H+_e[e] 	Bcoa_3193 or Bcoa_0963	  0.00	   Inf	  0.00
T0052_REV	H+_e[e] + L_Lysine_e[e]  -> H+_c[c] + L_Lysine_c[c] 	Bcoa_1811 or Bcoa_1558 or Bcoa_1497 or Bcoa_3235 or Bcoa_0961 or Bcoa_1859 or Bcoa_0960 or Bcoa_1125	  0.00	   Inf	  0.00
T0053_REV	H+_c[c] + L_Phenylalanine_c[c]  -> H+_e[e] + L_Phenylalanine_e[e] 	Unknown	  0.00	   Inf	  0.00
T0054_REV	H+_c[c] + L_Threonine_c[c]  -> H+_e[e] + L_Threonine_e[e] 	Bcoa_0554 or Bcoa_3193 or Bcoa_1886 or Bcoa_0963	  0.00	   Inf	  0.00
T0055_REV	H+_c[c] + L_Tryptophan_c[c]  -> H+_e[e] + L_Tryptophan_e[e] 	Bcoa_0411 or Bcoa_1886 or Bcoa_0780	  0.00	   Inf	  0.00
T0056_REV	NH3_c[c]  -> NH3_e[e] 	Bcoa_0937	  0.00	   Inf	  0.00
T0057_REV	O2_c[c]  -> O2_e[e] 	Unknown	  0.00	   Inf	  0.00
T0067_REV	H+_c[c] + L_Serine_c[c]  -> H+_e[e] + L_Serine_e[e] 	Bcoa_3193 or Bcoa_0963	  0.00	   Inf	  0.00
T0068_REV	H+_c[c] + Succinate_c[c]  -> H+_e[e] + Succinate_e[e] 	Bcoa_0921	  0.00	   Inf	  0.00
T0069_REV	H+_c[c] + Sulfate_c[c]  -> H+_e[e] + Sulfate_e[e] 	Unknown	  0.00	   Inf	  0.00
T0070_REV	Urea_c[c]  -> Urea_e[e] 	Unknown	  0.00	   Inf	  0.00
T0071_REV	H+_c[c] + Pyruvate_c[c]  -> H+_e[e] + Pyruvate_e[e] 	Unknown	  0.00	   Inf	  0.00
R0001No1	ADP_c[c] + Phosphoenolpyruvate_c[c] + 8.6697e-08 prot_G2TPG6[c]  -> ATP_c[c] + Pyruvate_c[c] 	Bcoa_2517	  0.00	   Inf	  0.00
R0002No1	ATP_c[c] + Glucose_c[c] + 1.8618e-07 prot_G2TPM3[c]  -> ADP_c[c] + Glucose_6_phosphate_c[c] 	Bcoa_2809	  0.00	   Inf	  0.00
R0003No1	2_Phospho_D_glycerate_c[c] + 5.2709e-06 prot_G2TP79[c]  -> H2O_c[c] + Phosphoenolpyruvate_c[c] 	Bcoa_2221	  0.00	   Inf	  0.00
arm_R0004	H+_c[c] + NADH_c[c] + Pyruvate_c[c]  -> pmet_R0004[c] 	Bcoa_0653 or Bcoa_3093	  0.00	   Inf	  0.00
R0004No1	pmet_R0004[c] + 1.7361e-07 prot_G2TQM4[c]  -> L_Lactate_c[c] + NAD_c[c] 	Bcoa_0653	  0.00	   Inf	  0.00
R0004No2	pmet_R0004[c] + 1.7361e-07 prot_G2TNU7[c]  -> L_Lactate_c[c] + NAD_c[c] 	Bcoa_3093	  0.00	   Inf	  0.00
R0005No1	D_Fructose1_6_bisphosphate_c[c] + H2O_c[c] + 7.1225e-05 prot_G2THS5[c]  -> D_fructose_6_phosphate_c[c] + Phosphate_c[c] 	Bcoa_1437	  0.00	   Inf	  0.00
R0006No1	Glyceraldehyde3_phosphate_c[c] + 4.0652e-09 prot_G2TP77[c]  -> Glycerone_phosphate_c[c] 	Bcoa_2219	  0.00	   Inf	  0.00
R0007No1	Glyceraldehyde3_phosphate_c[c] + NAD_c[c] + Phosphate_c[c] + 8.4175e-07 prot_G2TPH6[c]  -> 1_3_Bisphospho_D_glycerate_c[c] + H+_c[c] + NADH_c[c] 	Bcoa_2527	  0.00	   Inf	  0.00
arm_R0008	D_Fructose1_6_bisphosphate_c[c]  -> pmet_R0008[c] 	Bcoa_1434 or Bcoa_1843	  0.00	   Inf	  0.00
R0008No1	pmet_R0008[c] + 2.2046e-05 prot_G2THS2[c]  -> Glyceraldehyde3_phosphate_c[c] + Glycerone_phosphate_c[c] 	Bcoa_1434	  0.00	   Inf	  0.00
R0008No2	pmet_R0008[c] + 2.2046e-05 prot_G2TK29[c]  -> Glyceraldehyde3_phosphate_c[c] + Glycerone_phosphate_c[c] 	Bcoa_1843	  0.00	   Inf	  0.00
R0009No1	1_3_Bisphospho_D_glycerate_c[c] + ADP_c[c] + 1.055e-07 prot_G2TP76[c]  -> 3_Phosphoglycerate_c[c] + ATP_c[c] 	Bcoa_2218	  0.00	   Inf	  0.00
R0010No1	3_Phosphoglycerate_c[c] + 2.7233e-06 prot_G2TP78[c]  -> 2_Phospho_D_glycerate_c[c] 	Bcoa_2220	  0.00	   Inf	  0.00
R0011No1	ATP_c[c] + Sedoheptulose7_phosphate_c[c] + 4.4803e-06 prot_G2TPG5[c]  -> ADP_c[c] + D_Sedoheptulose_1_7_bisphosphate_c[c] 	Bcoa_2516	  0.00	   Inf	  0.00
R0012No1	Glucose_6_phosphate_c[c] + 1.0046e-07 prot_G2TKL9[c]  -> D_fructose_6_phosphate_c[c] 	Bcoa_2331	  0.00	   Inf	  0.00
R0013No1	Oxalosuccinate_c[c] + 2.6107e-06 prot_G2TPH0[c]  -> 2_Oxoglutarate_c[c] + CO2_c[c] 	Bcoa_2521	  0.00	   Inf	  0.00
R0014No1	L_Malate_c[c] + NAD_c[c] + 8.3417e-08 prot_G2TPH1[c]  -> H+_c[c] + NADH_c[c] + Oxaloacetate_c[c] 	Bcoa_2522	  0.00	   Inf	  0.00
R0015No1	Menaquinone_8_c[c] + Succinate_c[c] + 1.0684e-06 prot_G2TKR4[c] + 1.0684e-06 prot_G2TKR5[c] + 1.0684e-06 prot_G2TKR6[c]  -> Fumarate_c[c] + Menaquinol_8_c[c] 	Bcoa_2587 and Bcoa_2586 and Bcoa_2585	  0.00	   Inf	  0.00
R0016No1	2_Oxoglutarate_c[c] + TPP_c[c] + 0.00020281 prot_G2TMC6[c]  -> 3_Carboxy_1_hydroxypropyl_ThPP_c[c] + CO2_c[c] 	Bcoa_3252	  0.00	   Inf	  0.00
R0017No1	Fumarate_c[c] + H2O_c[c] + 2.4155e-07 prot_G2TQ11[c]  -> L_Malate_c[c] 	Bcoa_0436	  0.00	   Inf	  0.00
arm_R0018	Dihydrolipoamide_c[c] + NAD_c[c]  -> pmet_R0018[c] 	Bcoa_2874 or Bcoa_3110 or Bcoa_0220	  0.00	   Inf	  0.00
R0018No1	pmet_R0018[c] + 3.0899e-07 prot_G2TKX0[c]  -> H+_c[c] + Lipoamide_c[c] + NADH_c[c] 	Bcoa_2874	  0.00	   Inf	  0.00
R0018No2	pmet_R0018[c] + 3.0899e-07 prot_G2TPU0[c]  -> H+_c[c] + Lipoamide_c[c] + NADH_c[c] 	Bcoa_3110	  0.00	   Inf	  0.00
R0018No3	pmet_R0018[c] + 3.0899e-07 prot_G2TLE3[c]  -> H+_c[c] + Lipoamide_c[c] + NADH_c[c] 	Bcoa_0220	  0.00	   Inf	  0.00
R0019No1	Isocitrate_c[c] + NADP_c[c] + 2.6107e-06 prot_G2TPH0[c]  -> H+_c[c] + NADPH_c[c] + Oxalosuccinate_c[c] 	Bcoa_2521	  0.00	   Inf	  0.00
arm_R0020	CoA_c[c] + S_Acetyldihydrolipoamide_c[c]  -> pmet_R0020[c] 	Bcoa_3111 or Bcoa_0221	  0.00	   Inf	  0.00
R0020No1	pmet_R0020[c] + 4.8351e-07 prot_G2TPU1[c]  -> Acetyl_CoA_c[c] + Dihydrolipoamide_c[c] 	Bcoa_3111	  0.00	   Inf	  0.00
R0020No2	pmet_R0020[c] + 4.8351e-07 prot_G2TLE4[c]  -> Acetyl_CoA_c[c] + Dihydrolipoamide_c[c] 	Bcoa_0221	  0.00	   Inf	  0.00
R0021No1	Dihydrolipoamide_c[c] + Succinyl_CoA_c[c] + 9.6017e-07 prot_G2TMC5[c]  -> CoA_c[c] + S_Succinyldihydrolipoamide_c[c] 	Bcoa_3251	  0.00	   Inf	  0.00
R0022No1	2_Hydroxyethyl_ThPP_c[c] + Lipoamide_c[c] + 0.0005787 prot_G2TLE5[c] + 0.0005787 prot_G2TLE6[c]  -> S_Acetyldihydrolipoamide_c[c] + TPP_c[c] 	Bcoa_0222 and Bcoa_0223	  0.00	   Inf	  0.00
R0023No1	3_Carboxy_1_hydroxypropyl_ThPP_c[c] + Lipoamide_c[c] + 0.00020281 prot_G2TMC6[c]  -> S_Succinyldihydrolipoamide_c[c] + TPP_c[c] 	Bcoa_3252	  0.00	   Inf	  0.00
R0024No1	ATP_c[c] + D_fructose_6_phosphate_c[c] + 4.4803e-06 prot_G2TPG5[c]  -> ADP_c[c] + D_Fructose1_6_bisphosphate_c[c] 	Bcoa_2516	  0.00	   Inf	  0.00
R0025No1	Glucose_6_phosphate_c[c] + NADP_c[c] + 3.4722e-08 prot_G2TKY0[c]  -> 6_Phospho_D_glucono_1_5_lactone_c[c] + H+_c[c] + NADPH_c[c] 	Bcoa_2884	  0.00	   Inf	  0.00
R0026No1	ATP_c[c] + Ribose_5_phosphate_c[c] + 0.00042088 prot_G2THN7[c]  -> AMP_c[c] + PRPP_c[c] 	Bcoa_1246	  0.00	   Inf	  0.00
arm_R0027	ATP_c[c] + D_Ribose_c[c]  -> pmet_R0027[c] 	Bcoa_1766 or Bcoa_1754	  0.00	   Inf	  0.00
R0027No1	pmet_R0027[c] + 5.81e-06 prot_G2TI28[c]  -> ADP_c[c] + Ribose_5_phosphate_c[c] 	Bcoa_1766	  0.00	   Inf	  0.00
R0027No2	pmet_R0027[c] + 5.81e-06 prot_G2TI16[c]  -> ADP_c[c] + Ribose_5_phosphate_c[c] 	Bcoa_1754	  0.00	   Inf	  0.00
arm_R0028	Ribose_5_phosphate_c[c]  -> pmet_R0028[c] 	Bcoa_1449 or Bcoa_3052	  0.00	   Inf	  0.00
R0028No1	pmet_R0028[c] + 5.3419e-09 prot_G2THT7[c]  -> D_Ribulose5_phosphate_c[c] 	Bcoa_1449	  0.00	   Inf	  0.00
R0028No2	pmet_R0028[c] + 5.3419e-09 prot_G2TNQ6[c]  -> D_Ribulose5_phosphate_c[c] 	Bcoa_3052	  0.00	   Inf	  0.00
R0029No1	Ribose_5_phosphate_c[c] + 2.7233e-05 prot_G2TJC4[c]  -> Ribose_1_phosphate_c[c] 	Bcoa_1692	  0.00	   Inf	  0.00
arm_R0030	deoxyribose_5_phosphate_c[c]  -> pmet_R0030[c] 	Bcoa_1349 or Bcoa_1694	  0.00	   Inf	  0.00
R0030No1	pmet_R0030[c] + 8.6806e-07 prot_G2TIT2[c]  -> Acetaldehyde_c[c] + Glyceraldehyde3_phosphate_c[c] 	Bcoa_1349	  0.00	   Inf	  0.00
R0030No2	pmet_R0030[c] + 8.6806e-07 prot_G2TJC6[c]  -> Acetaldehyde_c[c] + Glyceraldehyde3_phosphate_c[c] 	Bcoa_1694	  0.00	   Inf	  0.00
arm_R0031	D_Ribulose5_phosphate_c[c]  -> pmet_R0031[c] 	Bcoa_0100 or Bcoa_1753	  0.00	   Inf	  0.00
R0031No1	pmet_R0031[c] + 3.1928e-07 prot_G2TJQ4[c]  -> D_Xylulose5_phosphate_c[c] 	Bcoa_0100	  0.00	   Inf	  0.00
R0031No2	pmet_R0031[c] + 3.1928e-07 prot_G2TI15[c]  -> D_Xylulose5_phosphate_c[c] 	Bcoa_1753	  0.00	   Inf	  0.00
R0032No1	D_Xylulose5_phosphate_c[c] + Phosphate_c[c] + 1.0808e-05 prot_G2TIL0[c]  -> Acetylphosphate_c[c] + Glyceraldehyde3_phosphate_c[c] + H2O_c[c] 	Bcoa_1341	  0.00	   Inf	  0.00
R0033No1	Glyceraldehyde3_phosphate_c[c] + Sedoheptulose7_phosphate_c[c] + 2.2806e-06 prot_G2TNM4[c]  -> D_Xylulose5_phosphate_c[c] + Ribose_5_phosphate_c[c] 	Bcoa_3020	  0.00	   Inf	  0.00
arm_R0034	ATP_c[c] + D_Gluconate_c[c]  -> pmet_R0034[c] 	Bcoa_2413 or Bcoa_1046	  0.00	   Inf	  0.00
R0034No1	pmet_R0034[c] + 2.924e-05 prot_G2TN82[c]  -> 6_Phospho_D_gluconate_c[c] + ADP_c[c] 	Bcoa_2413	  0.00	   Inf	  0.00
R0034No2	pmet_R0034[c] + 2.924e-05 prot_G2TRI8[c]  -> 6_Phospho_D_gluconate_c[c] + ADP_c[c] 	Bcoa_1046	  0.00	   Inf	  0.00
R0035No1	Glyceraldehyde3_phosphate_c[c] + Sedoheptulose7_phosphate_c[c] + 1.213e-05 prot_G2THS3[c]  -> D_Erythrose4_phosphate_c[c] + D_fructose_6_phosphate_c[c] 	Bcoa_1435	  0.00	   Inf	  0.00
arm_R0036	D_Sedoheptulose_1_7_bisphosphate_c[c]  -> pmet_R0036[c] 	Bcoa_1434 or Bcoa_1843	  0.00	   Inf	  0.00
R0036No1	2.2046e-05 prot_G2THS2[c] + pmet_R0036[c]  -> D_Erythrose4_phosphate_c[c] + Glycerone_phosphate_c[c] 	Bcoa_1434	  0.00	   Inf	  0.00
R0036No2	2.2046e-05 prot_G2TK29[c] + pmet_R0036[c]  -> D_Erythrose4_phosphate_c[c] + Glycerone_phosphate_c[c] 	Bcoa_1843	  0.00	   Inf	  0.00
R0037No1	D_fructose_6_phosphate_c[c] + Glyceraldehyde3_phosphate_c[c] + 2.2806e-06 prot_G2TNM4[c]  -> D_Erythrose4_phosphate_c[c] + D_Xylulose5_phosphate_c[c] 	Bcoa_3020	  0.00	   Inf	  0.00
R0038No1	6_Phospho_D_glucono_1_5_lactone_c[c] + H2O_c[c] + 8.2268e-08 prot_G2TQL9[c]  -> 6_Phospho_D_gluconate_c[c] 	Bcoa_0648	  0.00	   Inf	  0.00
R0039No1	deoxyribose_1_phosphate_c[c] + 2.7233e-05 prot_G2TJC4[c]  -> deoxyribose_5_phosphate_c[c] 	Bcoa_1692	  0.00	   Inf	  0.00
R0040No1	H2O_c[c] + 2 NAD_c[c] + UDP_glucose_c[c] + 0.0001462 prot_G2TR14[c]  -> 2 H+_c[c] + 2 NADH_c[c] + UDP_glucuronate_c[c] 	Bcoa_0872	  0.00	   Inf	  0.00
arm_R0041	Glucose_1_phosphate_c[c] + UTP_c[c]  -> pmet_R0041[c] 	Bcoa_0624 or Bcoa_0881	  0.00	   Inf	  0.00
R0041No1	pmet_R0041[c] + 4.0228e-06 prot_G2TQJ5[c]  -> PPi_c[c] + UDP_glucose_c[c] 	Bcoa_0624	  0.00	   Inf	  0.00
R0041No2	pmet_R0041[c] + 4.0228e-06 prot_G2TR23[c]  -> PPi_c[c] + UDP_glucose_c[c] 	Bcoa_0881	  0.00	   Inf	  0.00
arm_R0042	Xylose_c[c]  -> pmet_R0042[c] 	Bcoa_0752 or Bcoa_0858	  0.00	   Inf	  0.00
R0042No1	pmet_R0042[c] + 1.2077e-06 prot_G2TH70[c]  -> D_Xylulose_c[c] 	Bcoa_0752	  0.00	   Inf	  0.00
R0042No2	pmet_R0042[c] + 1.2077e-06 prot_G2TR00[c]  -> D_Xylulose_c[c] 	Bcoa_0858	  0.00	   Inf	  0.00
R0043No1	D_Altronate_c[c] + 3.6406e-06 prot_G2TP98[c]  -> 2_keto_3_deoxygluconate_c[c] + H2O_c[c] 	Bcoa_2240	  0.00	   Inf	  0.00
arm_R0044	2_keto_3_deoxygluconate_c[c] + ATP_c[c]  -> pmet_R0044[c] 	Bcoa_2238 or Bcoa_0970 or Bcoa_2245	  0.00	   Inf	  0.00
R0044No1	pmet_R0044[c] + 2.5253e-05 prot_G2TP96[c]  -> 2_Keto_3_deoxy_6_phosphogluconate_c[c] + ADP_c[c] 	Bcoa_2238	  0.00	   Inf	  0.00
R0044No2	pmet_R0044[c] + 2.5253e-05 prot_G2TRB2[c]  -> 2_Keto_3_deoxy_6_phosphogluconate_c[c] + ADP_c[c] 	Bcoa_0970	  0.00	   Inf	  0.00
R0044No3	pmet_R0044[c] + 2.5253e-05 prot_G2TPA3[c]  -> 2_Keto_3_deoxy_6_phosphogluconate_c[c] + ADP_c[c] 	Bcoa_2245	  0.00	   Inf	  0.00
arm_R0045	ATP_c[c] + D_Xylulose_c[c]  -> pmet_R0045[c] 	Bcoa_0753 or Bcoa_0857	  0.00	   Inf	  0.00
R0045No1	pmet_R0045[c] + 0.00055556 prot_G2TH71[c]  -> ADP_c[c] + D_Xylulose5_phosphate_c[c] 	Bcoa_0753	  0.00	   Inf	  0.00
R0045No2	pmet_R0045[c] + 0.00055556 prot_G2TQZ9[c]  -> ADP_c[c] + D_Xylulose5_phosphate_c[c] 	Bcoa_0857	  0.00	   Inf	  0.00
arm_R0046	L_Arabinose_c[c]  -> pmet_R0046[c] 	Bcoa_2354 or Bcoa_2345	  0.00	   Inf	  0.00
R0046No1	pmet_R0046[c] + 7.5958e-08 prot_G2TLT1[c]  -> L_Ribulose_c[c] 	Bcoa_2354	  0.00	   Inf	  0.00
R0046No2	pmet_R0046[c] + 7.5958e-08 prot_G2TLS2[c]  -> L_Ribulose_c[c] 	Bcoa_2345	  0.00	   Inf	  0.00
R0047No1	L_Xylulose_1_phosphate_c[c] + 7.2527e-06 prot_G2TJT6[c]  -> Glycerone_phosphate_c[c] + Glycolaldehyde_c[c] 	Bcoa_0132	  0.00	   Inf	  0.00
R0048No1	NAD_c[c] + Xylitol_c[c] + 0.00010288 prot_G2TQH2[c]  -> D_Xylulose_c[c] + H+_c[c] + NADH_c[c] 	Bcoa_0599	  0.00	   Inf	  0.00
R0049No1	ATP_c[c] + L_Xylulose_c[c] + 0.00013103 prot_G2TJT8[c]  -> ADP_c[c] + L_Xylulose_1_phosphate_c[c] 	Bcoa_0134	  0.00	   Inf	  0.00
R0050No1	D_Galacturonate_c[c] + 5.3419e-05 prot_G2TP99[c]  -> D_Tagaturonate_c[c] 	Bcoa_2241	  0.00	   Inf	  0.00
R0051No1	D_Tagaturonate_c[c] + H+_c[c] + NADH_c[c] + 2.1804e-07 prot_G2TP97[c]  -> D_Altronate_c[c] + NAD_c[c] 	Bcoa_2239	  0.00	   Inf	  0.00
R0052No1	D_arabino_6_Phospho_hex_3_ulose_c[c] + 1.747e-06 prot_G2TRB0[c]  -> Formaldehyde_c[c] + Ribose_5_phosphate_c[c] 	Bcoa_0968	  0.00	   Inf	  0.00
arm_R0053	D_arabino_6_Phospho_hex_3_ulose_c[c]  -> pmet_R0053[c] 	Bcoa_0967 or Bcoa_0594	  0.00	   Inf	  0.00
R0053No1	pmet_R0053[c] + 1.5946e-07 prot_G2TRA9[c]  -> D_fructose_6_phosphate_c[c] 	Bcoa_0967	  0.00	   Inf	  0.00
R0053No2	pmet_R0053[c] + 1.5946e-07 prot_G2TQG9[c]  -> D_fructose_6_phosphate_c[c] 	Bcoa_0594	  0.00	   Inf	  0.00
arm_R0054	Glyceraldehyde3_phosphate_c[c] + Pyruvate_c[c]  -> pmet_R0054[c] 	Bcoa_2237 or Bcoa_1671	  0.00	   Inf	  0.00
R0054No1	pmet_R0054[c] + 0.022957 prot_G2TP95[c]  -> 2_Keto_3_deoxy_6_phosphogluconate_c[c] 	Bcoa_2237	  0.00	   Inf	  0.00
R0054No2	pmet_R0054[c] + 0.022957 prot_G2TJA3[c]  -> 2_Keto_3_deoxy_6_phosphogluconate_c[c] 	Bcoa_1671	  0.00	   Inf	  0.00
R0055No1	L_Ribulose_5_phosphate_c[c] + 7.6104e-06 prot_G2TLT2[c]  -> D_Xylulose5_phosphate_c[c] 	Bcoa_2355	  0.00	   Inf	  0.00
R0056No1	ATP_c[c] + D_Fructose_c[c] + 3.1222e-08 prot_G2TMN8[c]  -> ADP_c[c] + D_fructose_6_phosphate_c[c] 	Bcoa_0306	  0.00	   Inf	  0.00
arm_R0057	Glucose_c[c]  -> pmet_R0057[c] 	Bcoa_0752 or Bcoa_0858	  0.00	   Inf	  0.00
R0057No1	1.2077e-06 prot_G2TH70[c] + pmet_R0057[c]  -> D_Fructose_c[c] 	Bcoa_0752	  0.00	   Inf	  0.00
R0057No2	1.2077e-06 prot_G2TR00[c] + pmet_R0057[c]  -> D_Fructose_c[c] 	Bcoa_0858	  0.00	   Inf	  0.00
R0058No1	D_Mannose_6_phosphate_c[c] + 4.3423e-09 prot_G2TQB0[c]  -> D_fructose_6_phosphate_c[c] 	Bcoa_0535	  0.00	   Inf	  0.00
R0059No1	ATP_c[c] + D_fructose_1_phosphate_c[c] + 4.7281e-06 prot_G2TKX4[c]  -> ADP_c[c] + D_Fructose1_6_bisphosphate_c[c] 	Bcoa_2878	  0.00	   Inf	  0.00
R0060No1	L_Rhamnulose_1_phosphate_c[c] + 7.2527e-06 prot_G2TJT6[c]  -> Glycerone_phosphate_c[c] + L_Lactaldehyde_c[c] 	Bcoa_0132	  0.00	   Inf	  0.00
R0061No1	L_Rhamnose_c[c] + 1.286e-06 prot_G2TJT7[c]  -> L_Rhamnulose_c[c] 	Bcoa_0133	  0.00	   Inf	  0.00
arm_R0062	D_fructose_1_phosphate_c[c]  -> pmet_R0062[c] 	Bcoa_1434 or Bcoa_1843	  0.00	   Inf	  0.00
R0062No1	2.2046e-05 prot_G2THS2[c] + pmet_R0062[c]  -> D_Glyceraldehyde_c[c] + Glycerone_phosphate_c[c] 	Bcoa_1434	  0.00	   Inf	  0.00
R0062No2	2.2046e-05 prot_G2TK29[c] + pmet_R0062[c]  -> D_Glyceraldehyde_c[c] + Glycerone_phosphate_c[c] 	Bcoa_1843	  0.00	   Inf	  0.00
R0063No1	ATP_c[c] + L_Rhamnulose_c[c] + 0.00013103 prot_G2TJT8[c]  -> ADP_c[c] + L_Rhamnulose_1_phosphate_c[c] 	Bcoa_0134	  0.00	   Inf	  0.00
R0064No1	UDP_glucose_c[c] + 2.2325e-07 prot_G2TQB9[c]  -> UDP_galactose_c[c] 	Bcoa_0544	  0.00	   Inf	  0.00
R0065No1	Galactose_1_phosphate_c[c] + UTP_c[c] + 3.5613e-07 prot_G2TQB8[c]  -> PPi_c[c] + UDP_galactose_c[c] 	Bcoa_0543	  0.00	   Inf	  0.00
R0066No1	Galactose_1_phosphate_c[c] + UDP_glucose_c[c] + 3.5613e-07 prot_G2TQB8[c]  -> Glucose_1_phosphate_c[c] + UDP_galactose_c[c] 	Bcoa_0543	  0.00	   Inf	  0.00
R0067No1	ATP_c[c] + Galactose_c[c] + 1.9026e-06 prot_G2TQC0[c]  -> ADP_c[c] + Galactose_1_phosphate_c[c] 	Bcoa_0545	  0.00	   Inf	  0.00
R0068No1	H2O_c[c] + Melibiose_c[c] + 6.2004e-07 prot_G2TQE8[c]  -> Galactose_c[c] + Glucose_c[c] 	Bcoa_0573	  0.00	   Inf	  0.00
R0069No1	H2O_c[c] + Melitose_c[c] + 1.1662e-07 prot_G2TQE8[c]  -> Galactose_c[c] + Sucrose_c[c] 	Bcoa_0573	  0.00	   Inf	  0.00
R0070No1	H2O_c[c] + Stachyose_c[c] + 6.6075e-06 prot_G2TQE8[c]  -> Galactose_c[c] + Melitose_c[c] 	Bcoa_0573	  0.00	   Inf	  0.00
R0071No1	H2O_c[c] + Manninotriose_c[c] + 1.1662e-07 prot_G2TQE8[c]  -> Galactose_c[c] + Melibiose_c[c] 	Bcoa_0573	  0.00	   Inf	  0.00
R0073No1	H2O_c[c] + Sucrose_c[c] + 5.0505e-06 prot_G2THY2[c]  -> D_Fructose_c[c] + Glucose_c[c] 	Bcoa_1494	  0.00	   Inf	  0.00
R0074No1	H2O_c[c] + Trehalose_6_phosphate_c[c] + 0.0022401 prot_G2TRJ2[c]  -> Glucose_c[c] + Glucose_6_phosphate_c[c] 	Bcoa_1050	  0.00	   Inf	  0.00
R0075No1	H2O_c[c] + Maltose_6_phosphate_c[c] + 0.00021368 prot_G2TJZ4[c]  -> Glucose_c[c] + Glucose_6_phosphate_c[c] 	Bcoa_1808	  0.00	   Inf	  0.00
R0076No1	Cellobiose_6_phosphate_c[c] + H2O_c[c] + 1.4245e-06 prot_G2TQR0[c]  -> Glucose_c[c] + Glucose_6_phosphate_c[c] 	Bcoa_0689	  0.00	   Inf	  0.00
R0077No1	ATP_c[c] + Glucose_1_phosphate_c[c] + 7.5075e-07 prot_G2TNT9[c] + 7.5075e-07 prot_G2TNU0[c]  -> ADPglucose_c[c] + PPi_c[c] 	Bcoa_3085 and Bcoa_3086	  0.00	   Inf	  0.00
arm_R0078	Maltose_c[c] + Phosphate_c[c]  -> pmet_R0078[c] 	Bcoa_0681 or Bcoa_1488	  0.00	   Inf	  0.00
R0078No1	pmet_R0078[c] + 1.3889e-06 prot_G2TQQ2[c]  -> Glucose_c[c] + Glucose_1_phosphate_c[c] 	Bcoa_0681	  0.00	   Inf	  0.00
R0078No2	pmet_R0078[c] + 1.6057e-05 prot_G2THX6[c]  -> Glucose_c[c] + Glucose_1_phosphate_c[c] 	Bcoa_1488	  0.00	   Inf	  0.00
arm_R0079	Phosphate_c[c] + Trehalose_c[c]  -> pmet_R0079[c] 	Bcoa_0681 or Bcoa_1488	  0.00	   Inf	  0.00
